,name,mcc,time,transaction_value,time_interval_to_next,time_interval_from_last
204,people25,Bakeries,2020-04-30 16:43:00,35,0 days 01:03:00.000000000,0 days 00:41:00.000000000
205,people25,Drug Stores and Pharmacies,2020-04-30 17:46:00,22,0 days 00:25:00.000000000,0 days 01:03:00.000000000
206,people25,Book Stores,2020-04-30 18:11:00,33,0 days 01:11:00.000000000,0 days 00:25:00.000000000
207,people25,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:22:00,23,0 days 00:00:00.000000000,0 days 01:11:00.000000000
208,people26,Book Stores,2020-04-30 09:00:00,23,0 days 01:55:00.000000000,0 days 00:00:00.000000000
209,people26,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:55:00,10,0 days 02:08:00.000000000,0 days 01:55:00.000000000
210,people26,Fast Food Restaurants,2020-04-30 13:03:00,17,0 days 02:27:00.000000000,0 days 02:08:00.000000000
211,people26,Bakeries,2020-04-30 15:30:00,50,0 days 01:42:00.000000000,0 days 02:27:00.000000000
212,people26,Drug Stores and Pharmacies,2020-04-30 17:12:00,66,0 days 02:23:00.000000000,0 days 01:42:00.000000000
213,people26,Fast Food Restaurants,2020-04-30 19:35:00,13,0 days 00:39:00.000000000,0 days 02:23:00.000000000
214,people26,"Grocery Stores, Supermarkets",2020-04-30 20:14:00,59,0 days 00:09:00.000000000,0 days 00:39:00.000000000
215,people26,Book Stores,2020-04-30 20:23:00,10,0 days 00:00:00.000000000,0 days 00:09:00.000000000
216,people27,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,59,0 days 02:15:00.000000000,0 days 00:00:00.000000000
217,people27,Book Stores,2020-04-30 11:15:00,32,0 days 01:36:00.000000000,0 days 02:15:00.000000000
218,people27,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:51:00,13,0 days 00:05:00.000000000,0 days 01:36:00.000000000
219,people27,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:56:00,61,0 days 01:29:00.000000000,0 days 00:05:00.000000000
220,people27,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:25:00,66,0 days 01:48:00.000000000,0 days 01:29:00.000000000
221,people27,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:13:00,36,0 days 00:43:00.000000000,0 days 01:48:00.000000000
222,people27,Bakeries,2020-04-30 16:56:00,16,0 days 03:13:00.000000000,0 days 00:43:00.000000000
223,people27,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:09:00,31,0 days 00:00:00.000000000,0 days 03:13:00.000000000
224,people28,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,28,0 days 02:24:00.000000000,0 days 00:00:00.000000000
225,people28,Fast Food Restaurants,2020-04-30 11:24:00,14,0 days 03:08:00.000000000,0 days 02:24:00.000000000
226,people28,Drug Stores and Pharmacies,2020-04-30 14:32:00,69,0 days 01:16:00.000000000,0 days 03:08:00.000000000
227,people28,Fast Food Restaurants,2020-04-30 15:48:00,39,0 days 03:11:00.000000000,0 days 01:16:00.000000000
228,people28,Fast Food Restaurants,2020-04-30 18:59:00,43,0 days 02:14:00.000000000,0 days 03:11:00.000000000
229,people28,Bakeries,2020-04-30 21:13:00,12,0 days 00:27:00.000000000,0 days 02:14:00.000000000
230,people28,Bakeries,2020-04-30 21:40:00,24,0 days 03:06:00.000000000,0 days 00:27:00.000000000
231,people28,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:46:00,27,0 days 00:00:00.000000000,0 days 03:06:00.000000000
232,people29,Bakeries,2020-04-30 09:00:00,22,0 days 02:00:00.000000000,0 days 00:00:00.000000000
233,people29,Drug Stores and Pharmacies,2020-04-30 11:00:00,34,0 days 01:41:00.000000000,0 days 02:00:00.000000000
234,people29,Fast Food Restaurants,2020-04-30 12:41:00,48,0 days 02:38:00.000000000,0 days 01:41:00.000000000
235,people29,Fast Food Restaurants,2020-04-30 15:19:00,23,0 days 01:02:00.000000000,0 days 02:38:00.000000000
236,people29,Bakeries,2020-04-30 16:21:00,48,0 days 00:23:00.000000000,0 days 01:02:00.000000000
237,people29,Drug Stores and Pharmacies,2020-04-30 16:44:00,15,0 days 03:06:00.000000000,0 days 00:23:00.000000000
238,people29,Book Stores,2020-04-30 19:50:00,17,0 days 03:16:00.000000000,0 days 03:06:00.000000000
239,people29,Drug Stores and Pharmacies,2020-04-30 23:06:00,75,0 days 00:00:00.000000000,0 days 03:16:00.000000000
240,people30,Fast Food Restaurants,2020-04-30 09:00:00,27,0 days 03:04:00.000000000,0 days 00:00:00.000000000
241,people30,Bakeries,2020-04-30 12:04:00,78,0 days 03:04:00.000000000,0 days 03:04:00.000000000
242,people30,"Grocery Stores, Supermarkets",2020-04-30 15:08:00,66,0 days 02:08:00.000000000,0 days 03:04:00.000000000
243,people30,Fast Food Restaurants,2020-04-30 17:16:00,35,0 days 00:47:00.000000000,0 days 02:08:00.000000000
244,people30,Bakeries,2020-04-30 18:03:00,70,0 days 00:37:00.000000000,0 days 00:47:00.000000000
245,people30,Bakeries,2020-04-30 18:40:00,33,0 days 02:17:00.000000000,0 days 00:37:00.000000000
246,people30,Drug Stores and Pharmacies,2020-04-30 20:57:00,51,0 days 03:16:00.000000000,0 days 02:17:00.000000000
247,people30,Fast Food Restaurants,2020-05-01 00:13:00,31,0 days 00:00:00.000000000,0 days 03:16:00.000000000
248,people31,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,34,0 days 02:10:00.000000000,0 days 00:00:00.000000000
249,people31,Fast Food Restaurants,2020-04-30 11:10:00,45,0 days 00:21:00.000000000,0 days 02:10:00.000000000
250,people31,Drug Stores and Pharmacies,2020-04-30 11:31:00,14,0 days 01:10:00.000000000,0 days 00:21:00.000000000
251,people31,Bakeries,2020-04-30 12:41:00,23,0 days 01:55:00.000000000,0 days 01:10:00.000000000
252,people31,Bakeries,2020-04-30 14:36:00,79,0 days 02:28:00.000000000,0 days 01:55:00.000000000
253,people31,Bakeries,2020-04-30 17:04:00,21,0 days 00:49:00.000000000,0 days 02:28:00.000000000
254,people31,Drug Stores and Pharmacies,2020-04-30 17:53:00,65,0 days 02:49:00.000000000,0 days 00:49:00.000000000
255,people31,Book Stores,2020-04-30 20:42:00,68,0 days 00:00:00.000000000,0 days 02:49:00.000000000
256,people32,Drug Stores and Pharmacies,2020-04-30 09:00:00,70,0 days 00:06:00.000000000,0 days 00:00:00.000000000
257,people32,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:06:00,40,0 days 00:01:00.000000000,0 days 00:06:00.000000000
258,people32,Fast Food Restaurants,2020-04-30 09:07:00,42,0 days 02:15:00.000000000,0 days 00:01:00.000000000
259,people32,"Grocery Stores, Supermarkets",2020-04-30 11:22:00,55,0 days 01:55:00.000000000,0 days 02:15:00.000000000
260,people32,Fast Food Restaurants,2020-04-30 13:17:00,27,0 days 00:11:00.000000000,0 days 01:55:00.000000000
261,people32,Bakeries,2020-04-30 13:28:00,69,0 days 00:11:00.000000000,0 days 00:11:00.000000000
262,people32,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:39:00,62,0 days 03:14:00.000000000,0 days 00:11:00.000000000
263,people32,Drug Stores and Pharmacies,2020-04-30 16:53:00,29,0 days 00:00:00.000000000,0 days 03:14:00.000000000
264,people33,Book Stores,2020-04-30 09:00:00,69,0 days 02:35:00.000000000,0 days 00:00:00.000000000
265,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:35:00,73,0 days 00:52:00.000000000,0 days 02:35:00.000000000
266,people33,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:27:00,49,0 days 01:39:00.000000000,0 days 00:52:00.000000000
267,people33,Bakeries,2020-04-30 14:06:00,12,0 days 02:41:00.000000000,0 days 01:39:00.000000000
268,people33,Bakeries,2020-04-30 16:47:00,21,0 days 00:34:00.000000000,0 days 02:41:00.000000000
269,people33,Bakeries,2020-04-30 17:21:00,79,0 days 00:01:00.000000000,0 days 00:34:00.000000000
270,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:22:00,50,0 days 01:57:00.000000000,0 days 00:01:00.000000000
271,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:19:00,20,0 days 00:00:00.000000000,0 days 01:57:00.000000000
272,people34,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,16,0 days 00:56:00.000000000,0 days 00:00:00.000000000
273,people34,Bakeries,2020-04-30 09:56:00,25,0 days 00:58:00.000000000,0 days 00:56:00.000000000
274,people34,Bakeries,2020-04-30 10:54:00,38,0 days 02:57:00.000000000,0 days 00:58:00.000000000
275,people34,Drug Stores and Pharmacies,2020-04-30 13:51:00,22,0 days 01:29:00.000000000,0 days 02:57:00.000000000
276,people34,Fast Food Restaurants,2020-04-30 15:20:00,63,0 days 02:03:00.000000000,0 days 01:29:00.000000000
277,people34,Book Stores,2020-04-30 17:23:00,68,0 days 00:24:00.000000000,0 days 02:03:00.000000000
278,people34,Fast Food Restaurants,2020-04-30 17:47:00,64,0 days 01:37:00.000000000,0 days 00:24:00.000000000
279,people34,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:24:00,79,0 days 00:00:00.000000000,0 days 01:37:00.000000000
280,people35,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,44,0 days 01:28:00.000000000,0 days 00:00:00.000000000
281,people35,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:28:00,33,0 days 01:42:00.000000000,0 days 01:28:00.000000000
282,people35,Drug Stores and Pharmacies,2020-04-30 12:10:00,65,0 days 02:24:00.000000000,0 days 01:42:00.000000000
283,people35,Bakeries,2020-04-30 14:34:00,74,0 days 03:02:00.000000000,0 days 02:24:00.000000000
284,people35,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:36:00,44,0 days 01:49:00.000000000,0 days 03:02:00.000000000
285,people35,"Grocery Stores, Supermarkets",2020-04-30 19:25:00,33,0 days 01:04:00.000000000,0 days 01:49:00.000000000
286,people35,"Grocery Stores, Supermarkets",2020-04-30 20:29:00,21,0 days 03:14:00.000000000,0 days 01:04:00.000000000
287,people35,Fast Food Restaurants,2020-04-30 23:43:00,41,0 days 00:00:00.000000000,0 days 03:14:00.000000000
288,people36,Bakeries,2020-04-30 09:00:00,59,0 days 03:03:00.000000000,0 days 00:00:00.000000000
289,people36,Bakeries,2020-04-30 12:03:00,75,0 days 00:20:00.000000000,0 days 03:03:00.000000000
290,people36,Drug Stores and Pharmacies,2020-04-30 12:23:00,38,0 days 02:42:00.000000000,0 days 00:20:00.000000000
291,people36,Fast Food Restaurants,2020-04-30 15:05:00,21,0 days 01:10:00.000000000,0 days 02:42:00.000000000
292,people36,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:15:00,18,0 days 01:59:00.000000000,0 days 01:10:00.000000000
293,people36,Fast Food Restaurants,2020-04-30 18:14:00,48,0 days 03:09:00.000000000,0 days 01:59:00.000000000
294,people36,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:23:00,53,0 days 01:01:00.000000000,0 days 03:09:00.000000000
295,people36,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 22:24:00,14,0 days 00:00:00.000000000,0 days 01:01:00.000000000
296,people37,Fast Food Restaurants,2020-04-30 09:00:00,64,0 days 02:49:00.000000000,0 days 00:00:00.000000000
297,people37,Drug Stores and Pharmacies,2020-04-30 11:49:00,51,0 days 00:52:00.000000000,0 days 02:49:00.000000000
298,people37,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:41:00,18,0 days 02:57:00.000000000,0 days 00:52:00.000000000
299,people37,Book Stores,2020-04-30 15:38:00,22,0 days 01:28:00.000000000,0 days 02:57:00.000000000
300,people37,Drug Stores and Pharmacies,2020-04-30 17:06:00,62,0 days 02:20:00.000000000,0 days 01:28:00.000000000
301,people37,Fast Food Restaurants,2020-04-30 19:26:00,51,0 days 00:50:00.000000000,0 days 02:20:00.000000000
302,people37,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:16:00,74,0 days 03:16:00.000000000,0 days 00:50:00.000000000
303,people37,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 23:32:00,21,0 days 00:00:00.000000000,0 days 03:16:00.000000000
304,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,10,0 days 00:03:00.000000000,0 days 00:00:00.000000000
305,people38,"Grocery Stores, Supermarkets",2020-04-30 09:03:00,37,0 days 01:28:00.000000000,0 days 00:03:00.000000000
306,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:31:00,49,0 days 03:15:00.000000000,0 days 01:28:00.000000000
307,people38,Bakeries,2020-04-30 13:46:00,65,0 days 02:59:00.000000000,0 days 03:15:00.000000000
308,people38,"Grocery Stores, Supermarkets",2020-04-30 16:45:00,39,0 days 01:19:00.000000000,0 days 02:59:00.000000000
309,people38,Fast Food Restaurants,2020-04-30 18:04:00,74,0 days 01:33:00.000000000,0 days 01:19:00.000000000
310,people38,Drug Stores and Pharmacies,2020-04-30 19:37:00,38,0 days 01:54:00.000000000,0 days 01:33:00.000000000
311,people38,Fast Food Restaurants,2020-04-30 21:31:00,57,0 days 00:00:00.000000000,0 days 01:54:00.000000000
312,people39,Drug Stores and Pharmacies,2020-04-30 09:00:00,49,0 days 01:55:00.000000000,0 days 00:00:00.000000000
313,people39,Fast Food Restaurants,2020-04-30 10:55:00,28,0 days 00:48:00.000000000,0 days 01:55:00.000000000
314,people39,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:43:00,68,0 days 00:47:00.000000000,0 days 00:48:00.000000000
315,people39,Fast Food Restaurants,2020-04-30 12:30:00,62,0 days 00:33:00.000000000,0 days 00:47:00.000000000
316,people39,Drug Stores and Pharmacies,2020-04-30 13:03:00,27,0 days 00:51:00.000000000,0 days 00:33:00.000000000
317,people39,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:54:00,22,0 days 03:10:00.000000000,0 days 00:51:00.000000000
318,people39,Fast Food Restaurants,2020-04-30 17:04:00,52,0 days 02:38:00.000000000,0 days 03:10:00.000000000
319,people39,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:42:00,63,0 days 00:00:00.000000000,0 days 02:38:00.000000000
320,people40,Book Stores,2020-04-30 09:00:00,19,0 days 01:02:00.000000000,0 days 00:00:00.000000000
321,people40,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:02:00,75,0 days 02:56:00.000000000,0 days 01:02:00.000000000
322,people40,"Grocery Stores, Supermarkets",2020-04-30 12:58:00,67,0 days 00:54:00.000000000,0 days 02:56:00.000000000
323,people40,"Grocery Stores, Supermarkets",2020-04-30 13:52:00,78,0 days 02:30:00.000000000,0 days 00:54:00.000000000
324,people40,Fast Food Restaurants,2020-04-30 16:22:00,59,0 days 01:08:00.000000000,0 days 02:30:00.000000000
325,people40,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:30:00,61,0 days 03:11:00.000000000,0 days 01:08:00.000000000
326,people40,Fast Food Restaurants,2020-04-30 20:41:00,79,0 days 00:53:00.000000000,0 days 03:11:00.000000000
327,people40,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:34:00,71,0 days 00:00:00.000000000,0 days 00:53:00.000000000
328,people41,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,66,0 days 01:30:00.000000000,0 days 00:00:00.000000000
329,people41,Book Stores,2020-04-30 10:30:00,36,0 days 02:16:00.000000000,0 days 01:30:00.000000000
330,people41,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:46:00,12,0 days 01:26:00.000000000,0 days 02:16:00.000000000
331,people41,Book Stores,2020-04-30 14:12:00,37,0 days 01:03:00.000000000,0 days 01:26:00.000000000
332,people41,Book Stores,2020-04-30 15:15:00,24,0 days 01:08:00.000000000,0 days 01:03:00.000000000
333,people41,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:23:00,54,0 days 01:55:00.000000000,0 days 01:08:00.000000000
334,people41,Fast Food Restaurants,2020-04-30 18:18:00,52,0 days 00:17:00.000000000,0 days 01:55:00.000000000
335,people41,"Grocery Stores, Supermarkets",2020-04-30 18:35:00,53,0 days 00:00:00.000000000,0 days 00:17:00.000000000
336,people42,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,39,0 days 02:48:00.000000000,0 days 00:00:00.000000000
337,people42,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:48:00,79,0 days 01:36:00.000000000,0 days 02:48:00.000000000
338,people42,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:24:00,79,0 days 02:30:00.000000000,0 days 01:36:00.000000000
339,people42,Drug Stores and Pharmacies,2020-04-30 15:54:00,17,0 days 00:39:00.000000000,0 days 02:30:00.000000000
340,people42,Book Stores,2020-04-30 16:33:00,14,0 days 02:02:00.000000000,0 days 00:39:00.000000000
341,people42,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:35:00,63,0 days 02:42:00.000000000,0 days 02:02:00.000000000
342,people42,Fast Food Restaurants,2020-04-30 21:17:00,68,0 days 00:57:00.000000000,0 days 02:42:00.000000000
343,people42,Drug Stores and Pharmacies,2020-04-30 22:14:00,25,0 days 00:00:00.000000000,0 days 00:57:00.000000000
344,people43,Bakeries,2020-04-30 09:00:00,47,0 days 02:00:00.000000000,0 days 00:00:00.000000000
345,people43,Drug Stores and Pharmacies,2020-04-30 11:00:00,45,0 days 00:15:00.000000000,0 days 02:00:00.000000000
346,people43,Book Stores,2020-04-30 11:15:00,43,0 days 03:14:00.000000000,0 days 00:15:00.000000000
347,people43,Bakeries,2020-04-30 14:29:00,40,0 days 02:42:00.000000000,0 days 03:14:00.000000000
348,people43,Drug Stores and Pharmacies,2020-04-30 17:11:00,77,0 days 02:14:00.000000000,0 days 02:42:00.000000000
