,name,mcc,time,transaction_value
364,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:34:00,50
365,people33,Fast Food Restaurants,2020-04-30 11:30:00,66
366,people33,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:05:00,20
367,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:44:00,47
368,people33,Drug Stores and Pharmacies,2020-04-30 18:21:00,30
369,people33,Book Stores,2020-04-30 20:43:00,71
370,people33,Drug Stores and Pharmacies,2020-04-30 23:23:00,40
371,people33,Drug Stores and Pharmacies,2020-05-01 00:34:00,38
372,people33,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:36:00,57
373,people33,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 01:41:00,56
374,people34,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,51
375,people34,Book Stores,2020-04-30 11:06:00,71
376,people34,Bakeries,2020-04-30 12:05:00,78
377,people34,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:51:00,55
378,people34,Bakeries,2020-04-30 17:17:00,23
379,people34,Drug Stores and Pharmacies,2020-04-30 18:30:00,79
380,people34,Drug Stores and Pharmacies,2020-04-30 20:31:00,79
381,people34,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:10:00,31
382,people34,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:11:00,16
383,people34,Fast Food Restaurants,2020-05-01 00:17:00,51
384,people34,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 03:05:00,32
385,people35,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,19
386,people35,Bakeries,2020-04-30 12:15:00,42
387,people35,Fast Food Restaurants,2020-04-30 12:34:00,44
388,people35,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:18:00,42
389,people35,Book Stores,2020-04-30 13:51:00,10
390,people35,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:49:00,45
391,people35,Bakeries,2020-04-30 17:37:00,20
392,people35,Bakeries,2020-04-30 18:47:00,48
393,people35,"Grocery Stores, Supermarkets",2020-04-30 20:23:00,26
394,people35,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:44:00,19
395,people35,Bakeries,2020-04-30 22:54:00,36
396,people36,Bakeries,2020-04-30 09:00:00,10
397,people36,Drug Stores and Pharmacies,2020-04-30 11:06:00,27
398,people36,Fast Food Restaurants,2020-04-30 13:34:00,15
399,people36,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:29:00,48
400,people36,Book Stores,2020-04-30 15:32:00,33
401,people36,Book Stores,2020-04-30 16:00:00,10
402,people36,Bakeries,2020-04-30 18:34:00,42
403,people36,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:46:00,15
404,people36,Bakeries,2020-04-30 22:00:00,46
405,people36,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:37:00,61
406,people36,Drug Stores and Pharmacies,2020-05-01 00:45:00,11
407,people37,Fast Food Restaurants,2020-04-30 09:00:00,52
408,people37,Drug Stores and Pharmacies,2020-04-30 09:40:00,45
409,people37,Book Stores,2020-04-30 10:44:00,52
410,people37,Fast Food Restaurants,2020-04-30 13:46:00,49
411,people37,Fast Food Restaurants,2020-04-30 16:05:00,55
412,people37,Bakeries,2020-04-30 16:51:00,64
413,people37,"Grocery Stores, Supermarkets",2020-04-30 20:04:00,12
414,people37,Drug Stores and Pharmacies,2020-04-30 22:29:00,41
415,people37,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:48:00,38
416,people37,Drug Stores and Pharmacies,2020-05-01 03:44:00,10
417,people37,Drug Stores and Pharmacies,2020-05-01 06:24:00,35
418,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,34
419,people38,Bakeries,2020-04-30 11:20:00,74
420,people38,Drug Stores and Pharmacies,2020-04-30 12:18:00,32
421,people38,Drug Stores and Pharmacies,2020-04-30 13:25:00,28
422,people38,Drug Stores and Pharmacies,2020-04-30 15:42:00,17
423,people38,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:49:00,71
424,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:58:00,24
425,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:40:00,72
426,people38,Fast Food Restaurants,2020-04-30 22:09:00,36
427,people38,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:53:00,11
428,people38,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 02:39:00,19
429,people39,Drug Stores and Pharmacies,2020-04-30 09:00:00,54
430,people39,Bakeries,2020-04-30 09:26:00,69
431,people39,Drug Stores and Pharmacies,2020-04-30 09:27:00,34
432,people39,Fast Food Restaurants,2020-04-30 12:06:00,45
433,people39,Bakeries,2020-04-30 13:34:00,35
434,people39,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:57:00,20
435,people39,Bakeries,2020-04-30 17:28:00,53
436,people39,"Grocery Stores, Supermarkets",2020-04-30 19:41:00,18
437,people39,Fast Food Restaurants,2020-04-30 20:49:00,36
438,people39,Fast Food Restaurants,2020-04-30 23:06:00,20
439,people39,Fast Food Restaurants,2020-05-01 02:08:00,52
440,people40,Book Stores,2020-04-30 09:00:00,33
441,people40,Book Stores,2020-04-30 10:04:00,40
442,people40,Fast Food Restaurants,2020-04-30 10:21:00,70
443,people40,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:29:00,38
444,people40,"Grocery Stores, Supermarkets",2020-04-30 11:30:00,12
445,people40,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:41:00,28
446,people40,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:28:00,76
447,people40,Fast Food Restaurants,2020-04-30 14:42:00,67
448,people40,Fast Food Restaurants,2020-04-30 14:53:00,40
449,people40,Drug Stores and Pharmacies,2020-04-30 18:03:00,60
450,people40,Bakeries,2020-04-30 20:45:00,23
451,people41,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,37
452,people41,Drug Stores and Pharmacies,2020-04-30 11:16:00,27
453,people41,Drug Stores and Pharmacies,2020-04-30 14:08:00,49
454,people41,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:28:00,42
455,people41,Book Stores,2020-04-30 17:20:00,64
456,people41,Book Stores,2020-04-30 20:36:00,15
457,people41,Fast Food Restaurants,2020-04-30 23:26:00,13
458,people41,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 02:06:00,64
459,people41,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 04:46:00,76
460,people41,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 05:07:00,78
461,people41,Fast Food Restaurants,2020-05-01 06:35:00,66
462,people42,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,59
463,people42,Fast Food Restaurants,2020-04-30 09:05:00,75
464,people42,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:09:00,32
465,people42,"Grocery Stores, Supermarkets",2020-04-30 12:03:00,31
466,people42,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:44:00,59
467,people42,Drug Stores and Pharmacies,2020-04-30 14:00:00,26
468,people42,Drug Stores and Pharmacies,2020-04-30 16:42:00,73
469,people42,Drug Stores and Pharmacies,2020-04-30 19:59:00,14
470,people42,"Grocery Stores, Supermarkets",2020-04-30 22:49:00,43
471,people42,Bakeries,2020-05-01 01:43:00,33
472,people42,Drug Stores and Pharmacies,2020-05-01 02:14:00,38
473,people43,Bakeries,2020-04-30 09:00:00,45
474,people43,Book Stores,2020-04-30 11:24:00,31
475,people43,Book Stores,2020-04-30 12:26:00,42
476,people43,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:32:00,47
477,people43,Bakeries,2020-04-30 15:12:00,47
478,people43,Book Stores,2020-04-30 15:30:00,61
479,people43,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:02:00,19
480,people43,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:07:00,52
481,people43,Drug Stores and Pharmacies,2020-04-30 18:09:00,74
482,people43,Drug Stores and Pharmacies,2020-04-30 18:58:00,67
483,people43,Drug Stores and Pharmacies,2020-04-30 21:25:00,76
484,people44,Fast Food Restaurants,2020-04-30 09:00:00,78
485,people44,Fast Food Restaurants,2020-04-30 10:16:00,57
486,people44,Drug Stores and Pharmacies,2020-04-30 12:13:00,72
487,people44,Drug Stores and Pharmacies,2020-04-30 14:15:00,31
488,people44,"Grocery Stores, Supermarkets",2020-04-30 15:24:00,71
489,people44,Fast Food Restaurants,2020-04-30 16:31:00,48
490,people44,Drug Stores and Pharmacies,2020-04-30 16:33:00,75
491,people44,Bakeries,2020-04-30 18:43:00,60
492,people44,"Grocery Stores, Supermarkets",2020-04-30 19:35:00,43
493,people44,Book Stores,2020-04-30 20:01:00,25
494,people44,Fast Food Restaurants,2020-04-30 22:58:00,55
495,people45,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,19
496,people45,Bakeries,2020-04-30 10:58:00,11
497,people45,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:28:00,17
498,people45,"Grocery Stores, Supermarkets",2020-04-30 15:06:00,12
499,people45,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:07:00,34
500,people45,Fast Food Restaurants,2020-04-30 18:18:00,29
501,people45,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:23:00,45
502,people45,Bakeries,2020-04-30 22:04:00,74
503,people45,Book Stores,2020-04-30 22:44:00,31
504,people45,Book Stores,2020-05-01 00:30:00,38
505,people45,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 02:46:00,75
506,people46,Drug Stores and Pharmacies,2020-04-30 09:00:00,51
507,people46,Drug Stores and Pharmacies,2020-04-30 10:37:00,38
508,people46,"Grocery Stores, Supermarkets",2020-04-30 12:43:00,21
509,people46,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:57:00,59
510,people46,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:48:00,40
511,people46,Drug Stores and Pharmacies,2020-04-30 18:04:00,52
512,people46,Drug Stores and Pharmacies,2020-04-30 20:40:00,75
513,people46,Drug Stores and Pharmacies,2020-04-30 21:37:00,51
514,people46,Drug Stores and Pharmacies,2020-04-30 22:22:00,75
515,people46,"Grocery Stores, Supermarkets",2020-05-01 01:24:00,48
516,people46,Fast Food Restaurants,2020-05-01 03:16:00,59
517,people47,Book Stores,2020-04-30 09:00:00,78
518,people47,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:20:00,51
519,people47,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:58:00,39
520,people47,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:15:00,32
521,people47,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:34:00,59
522,people47,Drug Stores and Pharmacies,2020-04-30 14:29:00,35
523,people47,"Grocery Stores, Supermarkets",2020-04-30 16:28:00,19
524,people47,"Grocery Stores, Supermarkets",2020-04-30 18:42:00,47
525,people47,Bakeries,2020-04-30 18:44:00,49
526,people47,"Grocery Stores, Supermarkets",2020-04-30 19:45:00,76
527,people47,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:12:00,35
528,people48,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,10
529,people48,Bakeries,2020-04-30 09:04:00,46
530,people48,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:40:00,41
531,people48,"Grocery Stores, Supermarkets",2020-04-30 12:23:00,60
532,people48,Fast Food Restaurants,2020-04-30 14:31:00,66
533,people48,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 17:21:00,32
534,people48,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:10:00,33
535,people48,"Grocery Stores, Supermarkets",2020-04-30 19:26:00,66
536,people48,Drug Stores and Pharmacies,2020-04-30 21:56:00,70
537,people48,Drug Stores and Pharmacies,2020-04-30 23:20:00,66
538,people48,Bakeries,2020-04-30 23:44:00,67
539,people49,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,32
540,people49,Drug Stores and Pharmacies,2020-04-30 11:38:00,44
541,people49,Bakeries,2020-04-30 14:23:00,10
542,people49,Drug Stores and Pharmacies,2020-04-30 17:16:00,15
543,people49,"Grocery Stores, Supermarkets",2020-04-30 17:41:00,27
544,people49,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:48:00,28
545,people49,Drug Stores and Pharmacies,2020-04-30 21:00:00,77
546,people49,Drug Stores and Pharmacies,2020-04-30 21:57:00,19
547,people49,"Grocery Stores, Supermarkets",2020-04-30 23:29:00,73
548,people49,Fast Food Restaurants,2020-05-01 00:20:00,48
549,people49,Fast Food Restaurants,2020-05-01 01:36:00,35
550,people50,Bakeries,2020-04-30 09:00:00,78
551,people50,"Grocery Stores, Supermarkets",2020-04-30 09:55:00,77
552,people50,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:23:00,10
553,people50,Bakeries,2020-04-30 12:35:00,76
554,people50,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:36:00,31
555,people50,Bakeries,2020-04-30 15:14:00,54
556,people50,Drug Stores and Pharmacies,2020-04-30 16:48:00,46
557,people50,Drug Stores and Pharmacies,2020-04-30 20:04:00,37
558,people50,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:38:00,15
559,people50,Bakeries,2020-04-30 23:21:00,36
560,people50,Book Stores,2020-05-01 00:35:00,54
561,people51,Fast Food Restaurants,2020-04-30 09:00:00,27
562,people51,Fast Food Restaurants,2020-04-30 10:12:00,17
563,people51,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:47:00,46
564,people51,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:26:00,79
565,people51,Fast Food Restaurants,2020-04-30 15:36:00,18
566,people51,Fast Food Restaurants,2020-04-30 15:43:00,39
567,people51,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 17:30:00,58
568,people51,Bakeries,2020-04-30 19:37:00,60
569,people51,Book Stores,2020-04-30 22:30:00,66
570,people51,Fast Food Restaurants,2020-04-30 22:46:00,41
571,people51,Fast Food Restaurants,2020-05-01 00:56:00,22
572,people52,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,55
573,people52,Bakeries,2020-04-30 09:26:00,26
574,people52,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:02:00,44
575,people52,Bakeries,2020-04-30 13:11:00,16
576,people52,"Grocery Stores, Supermarkets",2020-04-30 15:24:00,13
577,people52,Drug Stores and Pharmacies,2020-04-30 17:41:00,78
578,people52,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 18:20:00,51
579,people52,Book Stores,2020-04-30 18:55:00,18
580,people52,Drug Stores and Pharmacies,2020-04-30 20:53:00,13
581,people52,Fast Food Restaurants,2020-04-30 21:27:00,18
582,people52,Fast Food Restaurants,2020-04-30 21:31:00,17
583,people53,Drug Stores and Pharmacies,2020-04-30 09:00:00,38
584,people53,Drug Stores and Pharmacies,2020-04-30 10:52:00,48
585,people53,"Grocery Stores, Supermarkets",2020-04-30 11:15:00,68
586,people53,"Grocery Stores, Supermarkets",2020-04-30 13:50:00,75
587,people53,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:20:00,14
588,people53,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:03:00,35
589,people53,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:49:00,44
590,people53,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:53:00,71
591,people53,Fast Food Restaurants,2020-04-30 19:30:00,28
592,people53,Fast Food Restaurants,2020-04-30 20:36:00,19
